season,week,fecha,juego,equipo,rival,es_local,player_id,jugador,pos,prop,prediccion,lo,hi,prob_1mas,fecha_prediccion
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0038543,Jaxon Smith-Njigba,WR,yardas_recepcion,66.98,25.96,103.47,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0038543,Jaxon Smith-Njigba,WR,recepciones,5.18,,,0.99,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0038543,Jaxon Smith-Njigba,WR,td_recepcion,0.39,,,0.32,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0034869,Sam Darnold,QB,yardas_pase,173.81,109.51,246.71,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0034869,Sam Darnold,QB,td_pase,1.24,,,0.71,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0034869,Sam Darnold,QB,intercepciones,0.58,,,0.44,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0034869,Sam Darnold,QB,yardas_tierra,7.3,0.0,17.51,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0034869,Sam Darnold,QB,td_tierra,0.07,,,0.07,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039793,AJ Barner,TE,yardas_recepcion,25.46,2.11,43.83,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039793,AJ Barner,TE,recepciones,2.12,,,0.88,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039793,AJ Barner,TE,td_recepcion,0.23,,,0.2,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039165,Zach Charbonnet,RB,yardas_tierra,51.12,18.0,83.48,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039165,Zach Charbonnet,RB,td_tierra,0.44,,,0.36,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039165,Zach Charbonnet,RB,yardas_recepcion,13.36,0.0,27.55,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039165,Zach Charbonnet,RB,recepciones,1.53,,,0.78,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0039165,Zach Charbonnet,RB,td_recepcion,0.09,,,0.08,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0037545,Rashid Shaheed,WR,yardas_recepcion,15.92,0.0,31.0,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0037545,Rashid Shaheed,WR,recepciones,1.33,,,0.74,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0037545,Rashid Shaheed,WR,td_recepcion,0.11,,,0.1,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0040739,Elijah Arroyo,TE,yardas_recepcion,10.39,0.0,26.02,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0040739,Elijah Arroyo,TE,recepciones,0.96,,,0.62,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0040739,Elijah Arroyo,TE,td_recepcion,0.08,,,0.08,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0033908,Cooper Kupp,WR,yardas_recepcion,43.95,13.12,80.22,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0033908,Cooper Kupp,WR,recepciones,3.75,,,0.98,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,SEA,NE,1,00-0033908,Cooper Kupp,WR,td_recepcion,0.28,,,0.24,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0035676,A.J. Brown,WR,yardas_recepcion,64.33,26.79,101.83,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0035676,A.J. Brown,WR,recepciones,4.91,,,0.99,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0035676,A.J. Brown,WR,td_recepcion,0.37,,,0.31,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0039851,Drake Maye,QB,yardas_pase,186.05,120.51,273.02,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0039851,Drake Maye,QB,td_pase,1.19,,,0.7,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0039851,Drake Maye,QB,intercepciones,0.42,,,0.34,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0039851,Drake Maye,QB,yardas_tierra,37.55,11.69,63.2,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0039851,Drake Maye,QB,td_tierra,0.29,,,0.25,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0033090,Hunter Henry,TE,yardas_recepcion,37.15,8.3,65.8,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0033090,Hunter Henry,TE,recepciones,2.89,,,0.94,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0033090,Hunter Henry,TE,td_recepcion,0.2,,,0.18,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0036875,Rhamondre Stevenson,RB,yardas_tierra,57.68,27.67,87.64,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0036875,Rhamondre Stevenson,RB,td_tierra,0.38,,,0.31,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0036875,Rhamondre Stevenson,RB,yardas_recepcion,28.09,4.98,51.67,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0036875,Rhamondre Stevenson,RB,recepciones,2.73,,,0.93,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0036875,Rhamondre Stevenson,RB,td_recepcion,0.2,,,0.18,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0037816,Romeo Doubs,WR,yardas_recepcion,52.16,12.24,78.74,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0037816,Romeo Doubs,WR,recepciones,3.26,,,0.96,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0037816,Romeo Doubs,WR,td_recepcion,0.26,,,0.23,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0040734,TreVeyon Henderson,RB,yardas_tierra,23.33,3.93,46.48,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0040734,TreVeyon Henderson,RB,td_tierra,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0040734,TreVeyon Henderson,RB,yardas_recepcion,9.91,0.0,20.34,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0040734,TreVeyon Henderson,RB,recepciones,1.17,,,0.69,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0040734,TreVeyon Henderson,RB,td_recepcion,0.07,,,0.07,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0038608,Kayshon Boutte,WR,yardas_recepcion,45.29,11.34,69.2,,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0038608,Kayshon Boutte,WR,recepciones,2.83,,,0.94,2026-08-12 17:39
2026,1,2026-09-09,NE @ SEA,NE,SEA,0,00-0038608,Kayshon Boutte,WR,td_recepcion,0.2,,,0.18,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039075,Puka Nacua,WR,yardas_recepcion,60.27,33.65,96.01,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039075,Puka Nacua,WR,recepciones,5.48,,,1.0,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039075,Puka Nacua,WR,td_recepcion,0.57,,,0.43,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0026498,Matthew Stafford,QB,yardas_pase,284.27,205.39,323.77,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0026498,Matthew Stafford,QB,td_pase,1.93,,,0.85,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0026498,Matthew Stafford,QB,intercepciones,0.68,,,0.49,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0026498,Matthew Stafford,QB,yardas_tierra,4.59,0.0,8.99,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0026498,Matthew Stafford,QB,td_tierra,0.09,,,0.08,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0036244,Colby Parkinson,TE,yardas_recepcion,37.68,11.54,72.41,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0036244,Colby Parkinson,TE,recepciones,3.31,,,0.96,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0036244,Colby Parkinson,TE,td_recepcion,0.29,,,0.25,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0037840,Kyren Williams,RB,yardas_tierra,62.47,29.02,94.68,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0037840,Kyren Williams,RB,td_tierra,0.48,,,0.38,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0037840,Kyren Williams,RB,yardas_recepcion,22.32,1.22,43.4,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0037840,Kyren Williams,RB,recepciones,2.34,,,0.9,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0037840,Kyren Williams,RB,td_recepcion,0.19,,,0.17,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0031381,Davante Adams,WR,yardas_recepcion,53.13,15.02,90.37,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0031381,Davante Adams,WR,recepciones,4.02,,,0.98,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0031381,Davante Adams,WR,td_recepcion,0.32,,,0.28,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0033110,Tyler Higbee,TE,yardas_recepcion,22.13,0.56,42.3,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0033110,Tyler Higbee,TE,recepciones,1.79,,,0.83,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0033110,Tyler Higbee,TE,td_recepcion,0.16,,,0.15,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039738,Blake Corum,RB,yardas_tierra,36.28,10.47,54.77,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039738,Blake Corum,RB,td_tierra,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039738,Blake Corum,RB,yardas_recepcion,9.82,0.0,20.53,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039738,Blake Corum,RB,recepciones,1.22,,,0.7,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039738,Blake Corum,RB,td_recepcion,0.07,,,0.07,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039751,Jordan Whittington,WR,yardas_recepcion,7.87,0.0,15.63,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039751,Jordan Whittington,WR,recepciones,0.76,,,0.53,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,LA,SF,1,00-0039751,Jordan Whittington,WR,td_recepcion,0.03,,,0.03,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0031408,Mike Evans,WR,yardas_recepcion,49.6,12.07,85.12,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0031408,Mike Evans,WR,recepciones,3.38,,,0.97,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0031408,Mike Evans,WR,td_recepcion,0.27,,,0.24,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037834,Brock Purdy,QB,yardas_pase,174.85,131.84,288.31,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037834,Brock Purdy,QB,td_pase,1.82,,,0.84,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037834,Brock Purdy,QB,intercepciones,0.7,,,0.5,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037834,Brock Purdy,QB,yardas_tierra,21.96,3.45,37.19,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037834,Brock Purdy,QB,td_tierra,0.23,,,0.21,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033288,George Kittle,TE,yardas_recepcion,54.95,18.52,91.87,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033288,George Kittle,TE,recepciones,4.51,,,0.99,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033288,George Kittle,TE,td_recepcion,0.31,,,0.26,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033280,Christian McCaffrey,RB,yardas_tierra,70.91,31.61,106.08,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033280,Christian McCaffrey,RB,td_tierra,0.43,,,0.35,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033280,Christian McCaffrey,RB,yardas_recepcion,35.6,13.92,64.45,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033280,Christian McCaffrey,RB,recepciones,4.51,,,0.99,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0033280,Christian McCaffrey,RB,td_recepcion,0.33,,,0.28,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0035719,Deebo Samuel,WR,yardas_recepcion,51.72,14.18,80.31,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0035719,Deebo Samuel,WR,recepciones,3.54,,,0.97,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0035719,Deebo Samuel,WR,td_recepcion,0.22,,,0.2,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037112,Jake Tonges,TE,yardas_recepcion,28.24,2.69,58.02,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037112,Jake Tonges,TE,recepciones,2.49,,,0.92,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0037112,Jake Tonges,TE,td_recepcion,0.18,,,0.16,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0034775,Christian Kirk,WR,yardas_recepcion,33.51,5.89,64.37,,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0034775,Christian Kirk,WR,recepciones,2.85,,,0.94,2026-08-12 17:39
2026,1,2026-09-10,SF @ LA,SF,LA,0,00-0034775,Christian Kirk,WR,td_recepcion,0.23,,,0.21,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0040124,Tetairoa McMillan,WR,yardas_recepcion,61.5,15.99,91.89,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0040124,Tetairoa McMillan,WR,recepciones,4.12,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0040124,Tetairoa McMillan,WR,td_recepcion,0.32,,,0.27,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039150,Bryce Young,QB,yardas_pase,207.98,139.2,288.15,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039150,Bryce Young,QB,td_pase,1.02,,,0.64,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039150,Bryce Young,QB,intercepciones,0.82,,,0.56,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039150,Bryce Young,QB,yardas_tierra,21.75,3.87,36.89,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039150,Bryce Young,QB,td_tierra,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0037005,Tommy Tremble,TE,yardas_recepcion,21.63,0.97,40.0,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0037005,Tommy Tremble,TE,recepciones,2.44,,,0.91,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0037005,Tommy Tremble,TE,td_recepcion,0.12,,,0.12,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0036555,Chuba Hubbard,RB,yardas_tierra,27.58,3.95,57.69,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0036555,Chuba Hubbard,RB,td_tierra,0.28,,,0.25,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0036555,Chuba Hubbard,RB,yardas_recepcion,14.75,0.0,30.48,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0036555,Chuba Hubbard,RB,recepciones,1.8,,,0.83,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0036555,Chuba Hubbard,RB,td_recepcion,0.08,,,0.08,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039491,Jalen Coker,WR,yardas_recepcion,51.65,17.01,84.99,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039491,Jalen Coker,WR,recepciones,4.35,,,0.99,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039491,Jalen Coker,WR,td_recepcion,0.35,,,0.3,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039356,Ja'Tavion Sanders,TE,yardas_recepcion,15.54,0.0,32.12,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039356,Ja'Tavion Sanders,TE,recepciones,1.8,,,0.83,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039356,Ja'Tavion Sanders,TE,td_recepcion,0.11,,,0.11,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039344,Jonathon Brooks,RB,yardas_tierra,17.06,0.0,36.13,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039344,Jonathon Brooks,RB,td_tierra,0.08,,,0.08,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039344,Jonathon Brooks,RB,yardas_recepcion,6.37,0.0,13.8,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039344,Jonathon Brooks,RB,recepciones,0.75,,,0.53,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039344,Jonathon Brooks,RB,td_recepcion,0.04,,,0.04,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039342,Xavier Legette,WR,yardas_recepcion,19.19,0.06,39.42,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039342,Xavier Legette,WR,recepciones,1.9,,,0.85,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CAR,CHI,1,00-0039342,Xavier Legette,WR,td_recepcion,0.11,,,0.1,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039919,Rome Odunze,WR,yardas_recepcion,47.62,12.99,81.81,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039919,Rome Odunze,WR,recepciones,3.07,,,0.95,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039919,Rome Odunze,WR,td_recepcion,0.24,,,0.21,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039918,Caleb Williams,QB,yardas_pase,293.51,212.96,334.3,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039918,Caleb Williams,QB,td_pase,2.16,,,0.88,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039918,Caleb Williams,QB,intercepciones,0.62,,,0.46,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039918,Caleb Williams,QB,yardas_tierra,17.95,1.36,34.85,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0039918,Caleb Williams,QB,td_tierra,0.15,,,0.14,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040126,Colston Loveland,TE,yardas_recepcion,72.41,34.37,109.74,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040126,Colston Loveland,TE,recepciones,5.63,,,1.0,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040126,Colston Loveland,TE,td_recepcion,0.39,,,0.32,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036275,D'Andre Swift,RB,yardas_tierra,57.64,21.49,90.14,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036275,D'Andre Swift,RB,td_tierra,0.56,,,0.43,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036275,D'Andre Swift,RB,yardas_recepcion,16.42,0.1,34.6,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036275,D'Andre Swift,RB,recepciones,1.55,,,0.79,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036275,D'Andre Swift,RB,td_recepcion,0.1,,,0.09,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040735,Luther Burden III,WR,yardas_recepcion,45.64,13.7,80.96,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040735,Luther Burden III,WR,recepciones,3.76,,,0.98,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040735,Luther Burden III,WR,td_recepcion,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036290,Cole Kmet,TE,yardas_recepcion,20.29,1.06,38.36,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036290,Cole Kmet,TE,recepciones,2.15,,,0.88,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0036290,Cole Kmet,TE,td_recepcion,0.11,,,0.11,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040236,Kyle Monangai,RB,yardas_tierra,33.31,4.93,54.18,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040236,Kyle Monangai,RB,td_tierra,0.26,,,0.23,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040236,Kyle Monangai,RB,yardas_recepcion,20.68,0.18,40.07,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040236,Kyle Monangai,RB,recepciones,2.04,,,0.87,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0040236,Kyle Monangai,RB,td_recepcion,0.11,,,0.11,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0032464,Kalif Raymond,WR,yardas_recepcion,20.64,0.04,41.03,,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0032464,Kalif Raymond,WR,recepciones,1.64,,,0.81,2026-08-12 17:39
2026,1,2026-09-13,CHI @ CAR,CHI,CAR,0,00-0032464,Kalif Raymond,WR,td_recepcion,0.14,,,0.13,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036900,Ja'Marr Chase,WR,yardas_recepcion,79.29,37.48,117.6,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036900,Ja'Marr Chase,WR,recepciones,6.76,,,1.0,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036900,Ja'Marr Chase,WR,td_recepcion,0.48,,,0.38,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036442,Joe Burrow,QB,yardas_pase,251.57,161.7,335.81,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036442,Joe Burrow,QB,td_pase,2.08,,,0.87,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036442,Joe Burrow,QB,intercepciones,0.77,,,0.54,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036442,Joe Burrow,QB,yardas_tierra,7.92,0.0,19.25,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0036442,Joe Burrow,QB,td_tierra,0.08,,,0.07,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0034829,Mike Gesicki,TE,yardas_recepcion,25.31,0.4,47.52,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0034829,Mike Gesicki,TE,recepciones,1.91,,,0.85,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0034829,Mike Gesicki,TE,td_recepcion,0.21,,,0.19,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0038597,Chase Brown,RB,yardas_tierra,57.01,28.71,90.81,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0038597,Chase Brown,RB,td_tierra,0.55,,,0.42,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0038597,Chase Brown,RB,yardas_recepcion,26.91,4.27,47.63,,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0038597,Chase Brown,RB,recepciones,3.39,,,0.97,2026-08-12 17:39
2026,1,2026-09-13,TB @ CIN,CIN,TB,1,00-0038597,Chase Brown,RB,td_recepcion,0.23,,,0.2,2026-08-12 17:39
